file_name,folder,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_bandwidth,zero_crossing_rate
11.wav,Adele,0.8512759163756944,0.6659074181701897,0.352453658126493,0.7092122661240629,0.6105047494456209,0.5635244863108916,0.6453753218263407,0.3497462467601147,0.4837748206281903,0.5030003361574382,0.5539757020432193,0.4385182811405405,0.5511681539077176,0.4161907110963433,0.4381302555992679,0.5201297607803179,0.4938644736936287,0.3757608957930695,0.5529721033592392,0.48351062629244007,0.5018764368326056,0.3814170011244973,0.4697568244726674,0.4113545052751473,0.32526946143059227,0.6440740875698356,0.5372865839146854,0.7517124229956456,0.8279788083632954,0.7749888501849389,0.5435509530376663,0.7607407007174765,0.4921909863897122
12.wav,Adele,0.9202118822890265,0.5669607303201114,0.3916469449330198,0.7243874338080087,0.4122675519531306,0.6984506491740667,0.4847569847139947,0.6031810543178877,0.3544911643373989,0.6778757396038738,0.5854531851968247,0.6038564842469987,0.4190867294205321,0.5520930131476589,0.4761472740955344,0.5000594389878481,0.5147416823859566,0.4168971839285644,0.49002155493868677,0.5440061296460721,0.6220738465789722,0.49370476122552676,0.563657848266509,0.6251747453400531,0.49284019028650883,0.6128956876056887,0.5152128191173722,0.628953810663803,0.702176985958596,0.6653801395442679,0.5024593526037898,0.7915880372975771,0.7248617730307434
13.wav,Adele,0.9361902811400279,0.6869435230280773,0.30660796666456247,0.7371219397508005,0.2954542317935863,0.5878689529788317,0.5337985355632959,0.42528940249470704,0.28587978594816676,0.5199362787233954,0.47200809367383173,0.4333590255714684,0.6319059645271343,0.4113410177476245,0.5367386666536939,0.779141641211829,0.6343048689651767,0.4251316710014117,0.5410137626020073,0.5677332898333902,0.5957582595477129,0.4468991360619781,0.5019724930497729,0.35647254412850615,0.3047071035316163,0.5499423447163225,0.5483551462951931,0.5972808479652089,0.640719863452106,0.6151841463350558,0.3995265089998475,0.7703311389941188,0.5861198348671787
14.wav,Adele,0.8830373078321674,0.5485809694456358,0.42538138011622634,0.7186017364360333,0.4580918045142629,0.6263856868214419,0.614479078368303,0.5923280259483669,0.4583147067133827,0.6619601670127756,0.6439594941899878,0.747223713372079,0.7073331320958529,0.5212780156573736,0.6725985295642017,0.758801619570203,0.6472592048963257,0.5433771802814709,0.5996085622554104,0.8006834293001939,0.5709109333064415,0.4595596400961955,0.68033511216238,0.614109783156399,0.5202918789507465,0.5882160858399734,0.5554651591451885,0.6862790725649981,0.712659109007325,0.6150056007916143,0.44840326270804487,0.745289533784786,0.6425697975484106
15.wav,Adele,0.7343216072064476,0.7002596321497186,0.3378336867791645,0.2095021529357508,0.5875972976295385,0.30894240805495893,0.506776099946668,0.25277052935552075,0.22477931463980405,0.3142958749812683,0.42370633580902245,0.40274796115035494,0.4638902028595755,0.39471631712636207,0.2360787218652014,0.29169696049436905,0.21289137964506658,0.5013444273854102,0.6464612814915972,0.39263793883276793,0.4750017118411192,0.22207734312143665,0.4059770969236142,0.36427748051519165,0.2812896714730093,0.5495412536493173,0.7430967224655922,0.7910299249308669,0.8770096310892862,0.839916079349996,0.63978518193273,0.541159065950965,0.37327931394649727
16.wav,Adele,0.7573194795092035,0.6994505341112992,0.4284239795368472,0.6235546560676789,0.3553274287782348,0.5738853941478446,0.3523184398652509,0.4032474915985884,0.3097069027611916,0.40835788624549185,0.46201004570757576,0.3923493865392928,0.3965733813524974,0.5752424159350265,0.5881831507232242,0.6191177372576485,0.6131620160794715,0.39026655613887173,0.3295207624435663,0.41547031638141957,0.5480798093462184,0.38206405102118074,0.4659463462062456,0.33376447201643145,0.32571947868822687,0.7364768808365356,0.7595557419775858,0.7774496507018654,0.783261680072369,0.7150365647037091,0.5677083290500891,0.6836676988635669,0.5733835057505261
17.wav,Adele,0.8726756790296939,0.7529714937604531,0.26874044245709616,0.5776860314237303,0.518807329920751,0.4433958056350096,0.5727262828151186,0.30018797164290884,0.40994597994276943,0.3315428316620795,0.4815544537632894,0.3091377153647801,0.4325773248291854,0.35608497184851423,0.2948425102412967,0.3780528210582343,0.4900449162917678,0.29803204640656755,0.28842224769723723,0.2901597620692175,0.452215602256934,0.3006909150560629,0.3497972389818256,0.5961011149344067,0.36286144971093126,0.6769733449086833,0.5895500486382995,0.7454989379512225,0.7971555338789602,0.737443871336532,0.5534979280649938,0.7403513094443381,0.42601513904469246
18.wav,Adele,0.8996703466779672,0.6537798938629863,0.4298137890040668,0.7601117037997733,0.4762452548108984,0.6698124518512054,0.46566964714176196,0.5939774962359679,0.4498821300187122,0.5270773721719223,0.6467064288667135,0.5591401001853968,0.5841820727323024,0.4922316339801511,0.5379914222707369,0.6244594425177218,0.7778482688865571,0.5740556907404962,0.5440006726487329,0.5671295162730826,0.5426586998583838,0.3795085692567435,0.44130725719919833,0.5162854707349592,0.44680893080585515,0.5708186491250905,0.5432461966877242,0.6615099639592716,0.6768513951706597,0.637840569340622,0.5575235869277158,0.8120734935133298,0.6258617882715237
19.wav,Adele,0.8219597330149684,0.7324204543435723,0.4687437032117671,0.6674381453664777,0.4979759064880405,0.4163662429566014,0.6776801308295535,0.5049679431060394,0.4353940531450229,0.4172441981691253,0.6672520604090995,0.5367984528476248,0.5752733921462372,0.35117842697829543,0.3949050039498268,0.5253097409415529,0.7335880167517259,0.5662124839310058,0.5983874639517736,0.5740677789191442,0.5273449386132633,0.43900699598857507,0.5442470185408367,0.5952178972112331,0.41371517378531814,0.6504998768993356,0.5686877661120716,0.7336036774249282,0.8019709324092974,0.7229582705081415,0.5512314783087782,0.7168607898783168,0.4638864320423179
01.wav,Ajda Pekkan,0.8857893974407713,0.5721201261868082,0.2653309770374076,0.575144751176932,0.22600780268607001,0.5837332600091241,0.35924876606250405,0.473092340964968,0.36500848178211653,0.6397260625243553,0.6912334189684659,0.5798411113264075,0.619932179079482,0.22965350486848013,0.2642990469896555,0.37016194899784766,0.27705571866870254,0.40026514262037466,0.43879462391739243,0.29094733619749596,0.3807119415827649,0.33914040193909345,0.5974362311306438,0.3621354371101748,0.2956046719054543,0.4575065146781786,0.5598830758618586,0.7352685402285757,0.8219368908960536,0.7417969665268778,0.5125609709141199,0.8030240433561939,0.6390182231664133
02.wav,Ajda Pekkan,0.8877681104798072,0.5928382260753923,0.38677631095318055,0.7230613068793423,0.4104861452548252,0.5664278608950154,0.4477860061242751,0.5851460695959734,0.29608468822555234,0.5380737272676369,0.535160214708635,0.5936774965804195,0.3753638472933025,0.2937011787149998,0.3322251614639095,0.4216149624050225,0.44326078868205276,0.41970699029406444,0.5005739858470992,0.45120315937348676,0.4950265588626946,0.3314618976065361,0.5245848373832164,0.5661216977541776,0.34220928918627774,0.5994055619063129,0.5450280466675023,0.7338272644133506,0.7559756942248271,0.7311259492814571,0.5480921121517404,0.7996882354320991,0.6621728841032589
03.wav,Ajda Pekkan,0.8735493887486517,0.6546721097205972,0.3498689921906738,0.6918590747116047,0.3412757691933571,0.5672047836050772,0.47370756693625815,0.557163351235755,0.3482934488097989,0.6860724236060011,0.6241892055507446,0.5256929853023964,0.5998969357974498,0.43612212793444827,0.5237257925755228,0.5485332828065471,0.7255729683039805,0.5909242401292776,0.46801581391947594,0.5421586721805343,0.5091482769738366,0.5514499071066019,0.5342037801146672,0.5950695309042053,0.581197639680403,0.3899475088768806,0.5437858682053746,0.6047850596649571,0.711186133448978,0.6918929142736965,0.5360137484206787,0.7751511339062618,0.609167780571081
04.wav,Ajda Pekkan,0.8963264334688358,0.44674339942997665,0.3409534647852125,0.8285652892730823,0.4404435046534546,0.7240680996035993,0.47504127913979877,0.6793286252767663,0.32567124786718216,0.6933526578260095,0.5274847979247212,0.7906642069382228,0.5736746386784111,0.46619278616051324,0.5142757334684493,0.5630769456295169,0.5953063000986177,0.6766715362019217,0.6600243813401786,0.5893351833846079,0.604602556191994,0.52233014002646,0.7093516659497374,0.5693645059242984,0.46123555693961754,0.4232016010606324,0.5238483095660585,0.694480409701523,0.7174732832445455,0.6471331644095527,0.43485571192772093,0.8274893206729201,0.7654401337816823
05.wav,Ajda Pekkan,0.8571094912154271,0.7368485402988181,0.38054449984187855,0.6430160654541409,0.5735701619393376,0.584392386391661,0.6846818202935381,0.36648835198604346,0.40928497138272846,0.3709643180038955,0.6251060667123132,0.3676655587187551,0.6793011802573836,0.49544094655394016,0.6179950446605487,0.5303541783311122,0.48260859530242894,0.47029881349419206,0.6133453015282881,0.7431295498432186,0.5932286191805876,0.5743422311369307,0.6997576655892139,0.5649089796361233,0.4926145624446556,0.7345630254219248,0.5446795991627849,0.7077350847488323,0.7581720350732414,0.7489893540311232,0.6277635665203312,0.9143594844386564,0.45284853218188814
06.wav,Ajda Pekkan,0.9373473846790544,0.46179711511373817,0.2655892629887503,0.8433134562090472,0.30517237527959645,0.7232087154260005,0.4881138056883364,0.7385265172615982,0.32650694821203585,0.7803295122649199,0.5543855994207305,0.5527810562691545,0.6514467734833809,0.7205681931545661,0.6807975544378204,0.6830740152509504,0.6601843250789592,0.5662825529061225,0.6187902595356228,0.6890223129774731,0.7680496032527343,0.6266308072437258,0.6783561671428403,0.6642559662373195,0.6159490132622712,0.6022323729907737,0.47232126950378145,0.5908197944218155,0.6608354363800085,0.6026000307202363,0.46001705179598734,0.9999999999999999,0.7637139052661464
07.wav,Ajda Pekkan,0.9380196303019533,0.6381052690352496,0.34212729319914204,0.829448054949294,0.39771535414976017,0.6811992821087165,0.5200702574070163,0.5510439954900604,0.34688539643522326,0.5507543882015434,0.713402644421495,0.515873377490733,0.6290916849775665,0.5471052658451768,0.5132950313011152,0.5517778857646832,0.5445666522973877,0.4297948995450979,0.4649019842267065,0.5516714872132412,0.673092652915016,0.5031818082183419,0.5110020247382684,0.4560551873025741,0.4744866824346197,0.5693765433466105,0.5259984820644443,0.6486752103112702,0.6898350700726809,0.6607602668485621,0.5222467989415853,0.958679501654625,0.6238854093185422
08.wav,Ajda Pekkan,0.8535857152857286,0.6292470033170989,0.2884194781918521,0.789996704887761,0.40430062826225455,0.5459821821040766,0.5772838680438314,0.3837311128520327,0.4296382065286891,0.34200358473106107,0.6542220676472457,0.3437546134240177,0.4873183757529571,0.417929542865327,0.6735041270171528,0.42751586820414544,0.3072578638934689,0.3101591044551054,0.47175666076043543,0.684149428496955,0.5585937128093472,0.6378842509400069,0.7399974994683025,0.46039969092033095,0.35088874810253035,0.6891819686218438,0.5604813236078872,0.723740104259918,0.8003610407654539,0.7163426594747504,0.48741689885770745,0.7838808270909792,0.5598494109928253
09.wav,Ajda Pekkan,0.8011364667883384,0.5044026747441113,0.25426364360545295,0.7649857871274428,0.4845504354383715,0.4479222920605073,0.7673737841025259,0.3258708600104188,0.5015353912817521,0.30158268725104975,0.6250724578927559,0.27433508793452754,0.2536977825697312,0.260138946820491,0.3217972067931783,0.40952747900873854,0.2606221888058982,0.25616163570526135,0.4037373065844708,0.6304260889496156,0.7122751156797107,0.6378032969607276,0.8770409567106662,0.6475342380653343,0.32937434179327835,0.6763377780003004,0.6314308445247505,0.7589471301811325,0.7680343385992179,0.6689087120914837,0.4905810476795183,0.7589770338192696,0.5678373233550977
10.wav,Ajda Pekkan,0.8996644916572549,0.5162791007540245,0.35763198965938925,0.8217386653274438,0.3718080432612233,0.7681190801742319,0.4653601619608941,0.48659271602188003,0.3374294696992392,0.5573272387882686,0.3018804689454298,0.48244732040179644,0.3743117811969237,0.48700302867725576,0.5557351075060183,0.4205067352395672,0.36584234188765574,0.3626259302684889,0.4555359019731997,0.4544092703115414,0.3823808629035004,0.3921783842917726,0.5349938316808553,0.6663150237832043,0.5133998370365174,0.6562080168583109,0.6159668170197725,0.7229890388267078,0.7139554226365795,0.6625587572081426,0.4473781836600153,0.8530686152922031,0.7429735797782884
11.wav,Ajda Pekkan,0.9049905795342961,0.4930412619696004,0.32837703310676836,0.7636472284603855,0.2789997374000269,0.6368931434662755,0.3478734804691967,0.6512958973876659,0.18219030310724618,0.7275040919558308,0.36256731762797034,0.7386099935449326,0.4065559565146306,0.49153812396917745,0.4830034326634032,0.48113355473809316,0.5517967101022069,0.6277076196335022,0.5428114584173661,0.4741424398791051,0.4285905572330371,0.41866995974349996,0.5880820552073021,0.5169089892531761,0.5184160651039916,0.4579276380566095,0.5007369364708888,0.6281247601769803,0.6774169018306502,0.6149197981323691,0.42706572859039615,0.8263145424590267,0.8023429192516258
12.wav,Ajda Pekkan,0.826828365284135,0.5476449739733363,0.3049190807140245,0.7922964361769984,0.42427284540326504,0.5221385416459284,0.5103991737950464,0.44044672889214376,0.3059216155056532,0.5581387189605144,0.48394343357165504,0.527269357462826,0.43610688430027855,0.45273880977461256,0.4190978902198843,0.3186268514424238,0.2856765374020742,0.3090938739484089,0.4491069630461063,0.503616611774334,0.6640532939745707,0.5576570470018674,0.4068000377991009,0.330455818057149,0.3356819804856183,0.36884990070752127,0.5222641885801604,0.7338768067290917,0.7581256009198779,0.6442595541287708,0.422643475057893,0.7484213710095016,0.6525597251290103
13.wav,Ajda Pekkan,0.8727234116465867,0.6413003560741994,0.24105616476579833,0.5018405988472214,0.2744290181649275,0.48484407089731685,0.3408241283749885,0.34848687190193084,0.3329581241206601,0.47887618420297284,0.5898779799872357,0.46758918856478515,0.36763589375345374,0.23875779981927947,0.27548905069063023,0.25585585250495946,0.3738145162244546,0.28685921450183655,0.24586734905594124,0.30659051026036166,0.36206460301776067,0.43775330852511996,0.39008353491149034,0.5553118976981352,0.4537201181177316,0.47227117410559705,0.6209215874921012,0.6927124121876872,0.8061054613273673,0.7341588866993038,0.5558319985497336,0.7801965556717689,0.5683966075963106
14.wav,Ajda Pekkan,0.8985269273905825,0.544325464000467,0.2086305799576419,0.7064125432255473,0.26414294354698153,0.5892979350994328,0.3650674444385176,0.525329826378734,0.25912798516961655,0.47596403410870275,0.45844758412475994,0.35897670557669664,0.33576801877869433,0.438154872577968,0.32435944884291207,0.4747866742019259,0.4164095437332731,0.27022243561376036,0.36313498997991334,0.3998305034061873,0.6019539438191643,0.3898309452017211,0.37311465771867625,0.4217921874320165,0.3302700585527846,0.47252555897351595,0.5926318624207628,0.7628651205011184,0.8069751940807335,0.73569872288692,0.5100950179041301,0.8263351335470053,0.6394842926378659
15.wav,Ajda Pekkan,0.8934120597237896,0.5623310043424301,0.341404929763485,0.697809948634751,0.21965736038984124,0.694770493219321,0.3507128906678292,0.5891356248817259,0.36661104634996333,0.6278228001153788,0.6085165858582211,0.4971109360076956,0.5637415775490389,0.44408625040224814,0.42074147475422563,0.5490165983555895,0.478879716280023,0.3474244020499795,0.3840820274526578,0.41906024315696816,0.5061844116358277,0.39620012237500085,0.5117788182934114,0.49184807414251364,0.4697118470381802,0.5352874204259837,0.5365159330198502,0.6628601315562395,0.7560423839757833,0.743689406702155,0.5028549013408488,0.8217828275810357,0.7249835635233125
16.wav,Ajda Pekkan,0.8670312091891816,0.7212826031231996,0.27243465196687383,0.551035316856949,0.4348353685028857,0.45650534156068867,0.42437803869188195,0.4395334073113408,0.24084455164602925,0.4310232681441695,0.5502161806175235,0.43050145726298267,0.43536181795617673,0.3399081119691533,0.3828585370709311,0.5141135871035338,0.40798065420780544,0.25872063695193614,0.3355622319053718,0.36674729746147033,0.49070475984754214,0.3478409825899156,0.4926578551118916,0.6301172512632658,0.3565548486188135,0.45891354935245815,0.5260924210789661,0.6809091802312954,0.7691946288176993,0.7157348101886287,0.5328362980877983,0.7371743383844314,0.5135311867728625
17.wav,Ajda Pekkan,0.8846788095397369,0.6397912917904974,0.19733243550174262,0.6116891510885011,0.3053540421022169,0.5893969736641413,0.3921400478898199,0.4095010041639774,0.3065438328126854,0.5379076868380578,0.732702001255483,0.5106143779459127,0.5521043808699048,0.4742357872505438,0.3714750648231895,0.2255935675783732,0.2942052169685651,0.30110324579184883,0.6501186276108667,0.5497194489967377,0.37739934812176185,0.3132193192662647,0.49540604016099393,0.440124190277113,0.30305146175780456,0.46408838856648654,0.5236492519322405,0.6807731647856894,0.7334384801275007,0.7351393383746508,0.4958068701789045,0.7809163892982925,0.5699479170133976
18.wav,Ajda Pekkan,0.8819488419031547,0.5395581177557427,0.3371943538721324,0.8082851390662523,0.38317477581422477,0.627759465795068,0.5405409905504454,0.6319901524891836,0.27823611264894094,0.6623511360143635,0.5083290873842291,0.783061031916467,0.5697832316813172,0.39461979718571544,0.43911312820677856,0.5036369367435706,0.4746849191081659,0.4902120925158647,0.5898361485143401,0.5559000613795713,0.5268404120026454,0.4351578993787299,0.6700334408740309,0.6197284299393434,0.43811146450510213,0.5527817848192531,0.515561895372955,0.6759596924508069,0.7243701093652221,0.6562159241085729,0.4286134225547309,0.8020810286008634,0.7166904327211621
19.wav,Ajda Pekkan,0.9248800578502244,0.5174402439983858,0.3698921784333416,0.7388731030444063,0.3526046791928957,0.6341999608207072,0.4846936980224261,0.5390248398028576,0.2881650897660773,0.6552091412917926,0.43590883964723337,0.6420571370916425,0.5680581579510106,0.4925940174263495,0.5218630684261202,0.44567345795391744,0.5005212454732023,0.47793211685320025,0.6666977648213419,0.6400155367803616,0.5014829228329444,0.43397608120278985,0.49910278278963816,0.5496429165015675,0.4452543379052899,0.5839634062510324,0.5551516566386694,0.6253599252793035,0.6690121203013488,0.6381677175253109,0.4262870066890469,0.7799937576598955,0.7344187241688381
20.wav,Ajda Pekkan,0.8635922566888795,0.5311736236069834,0.26065740535179566,0.7873444790930432,0.30022940623618266,0.5236124091343884,0.4598724893006735,0.461957870726998,0.2590265521879026,0.573407787447218,0.46196902410164875,0.6130322076903586,0.4889809373914402,0.31694039185066647,0.48761127715810043,0.37831748864952364,0.3642835721452963,0.31652708621100567,0.3949903339390461,0.565019119903481,0.5334620571844048,0.6116630501403213,0.5171171151323318,0.3272954140695777,0.29255211899386785,0.3813499329746406,0.5533610745489347,0.6750586175859851,0.7626110436042104,0.648957077730336,0.44437971560464457,0.8003565961690707,0.6734876234345492
21.wav,Ajda Pekkan,0.8701754093996728,0.5961630657404846,0.2602701819458921,0.6272332299076308,0.35340492854193273,0.5575181052793874,0.32176045319186763,0.5633632811234435,0.31498758745889266,0.7003616514766062,0.6103458270054173,0.4506864571425951,0.4522800563318718,0.4806893677377662,0.36263938997159334,0.3382955042464598,0.31138316410354466,0.38085957705314566,0.357945648647535,0.41054328783466343,0.39273142739977085,0.27617433866191987,0.44542837420511927,0.362299857690885,0.5549650308642553,0.4969799808819614,0.6257717105478905,0.7593498584482039,0.829656141251379,0.766154599125611,0.5423238960259804,0.7886913306720394,0.6350663402665664
01.wav,Aleyna Tilki,0.9558379423678398,0.47248965151426714,0.2898066807860391,0.8502669792991631,0.3598129702001437,0.7129804647491158,0.438710408972778,0.6789089294750079,0.3089180587527386,0.6200165063374943,0.632919583287492,0.6738095101601385,0.43614950213464243,0.47329281132312107,0.563315444665189,0.6214106964943906,0.5473118370672764,0.5089889930339704,0.5638466758442496,0.6111998121376085,0.8168675036497063,0.5340741247481422,0.6849367042095247,0.6136345921667709,0.5121287767643956,0.5193705688201392,0.5015521546206857,0.6616124052204182,0.7025168007826326,0.6568932768024183,0.4914013286076044,0.7460665223282934,0.7550366494030223
02.wav,Aleyna Tilki,0.883522233358234,0.5354023536936036,0.40236238295626847,0.673651096049968,0.5751197943420591,0.6268987893711611,0.5039361415353567,0.6612273590081323,0.416077563106267,0.46541052951770356,0.7348437311343016,0.6047598038485043,0.3387334348118878,0.47939670749502694,0.4567331357733821,0.4637612160093772,0.4685866794008376,0.5222573526228254,0.5464960456495762,0.5047921368964067,0.4579623995145455,0.4048074636982506,0.5750408539512453,0.4963647928071889,0.5390040952407219,0.6354872723992794,0.5525512354366947,0.7329262020132117,0.780547850683932,0.7189322855623123,0.5923882256447992,0.7853861674497341,0.6531725084136447
03.wav,Aleyna Tilki,0.8995376892167695,0.5738246125186857,0.463646027897825,0.6965249334368806,0.4539635972980801,0.6033356067445727,0.40128851908019814,0.6402243174798178,0.41836188044026085,0.4354528767921939,0.7818093028458691,0.7689111115442515,0.41417331863869816,0.555045364699401,0.7613734994493443,0.6583610344542652,0.5939986762344347,0.6164418232608226,0.5826188858754794,0.713916687233807,0.5255651189312566,0.4709256240488149,0.6177367638823767,0.5512509808036644,0.5302481886177799,0.6643272288083314,0.5821883113594825,0.7044471796345825,0.7785708010344826,0.7248111714818649,0.6112967414528822,0.7985449044929811,0.6781491172337998
04.wav,Aleyna Tilki,0.9170962743217138,0.5490594996687976,0.41854705682736587,0.7515738777241152,0.3341916642127457,0.6485245919116446,0.30874802605188256,0.5262248746872695,0.3619773400355293,0.2888049118930191,0.7656666831814053,0.5640810128149711,0.5231281481649479,0.5259475973637128,0.558415638545371,0.5988683691889,0.5859997694877441,0.742780434044593,0.7434585055822881,0.5206177263517338,0.4548537036587091,0.4039539552905138,0.6035797259281924,0.5166880684870662,0.4771641261304152,0.5788913270654017,0.5062578012302742,0.6123462703601726,0.7079459878757925,0.6828414434487281,0.5861555729704437,0.8211555523835827,0.7102784135749471
